Title,Author,Rating,Image Source
Far From the Madding Crowd,Thomas Hardy,3.94,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388279695i/31463._SY75_.jpg
"Finding Hope in the Darkness of Grief: Spiritual Insights Expressed Through Art, Poetry and Prose",Diamante Lavendar,4.34,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529574245i/40593473._SX50_.jpg
"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,4.53,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520258755i/18512._SY75_.jpg
"Red Queen (Red Queen, #1)",Victoria Aveyard,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449778912i/22328546._SY75_.jpg
"The Last Unicorn (The Last Unicorn, #1)",Peter S. Beagle,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524764327i/29127._SY75_.jpg
All the Bright Places,Jennifer Niven,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404331702i/18460392._SY75_.jpg
"Ignite Me (Shatter Me, #3)",Tahereh Mafi,4.42,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375972497i/13188676._SY75_.jpg
"Slammed (Slammed, #1)",Colleen Hoover,4.27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464826448i/30333938._SY75_.jpg
"Drums of Autumn (Outlander, #4)",Diana Gabaldon,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536699977i/40909452._SY75_.jpg
"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295660894i/7967._SY75_.jpg
Interpreter of Maladies,Jhumpa Lahiri,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442586143i/5439._SY75_.jpg
Persuasion,Jane Austen,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385172413i/2156._SY75_.jpg
"Little House in the Big Woods (Little House, #1)",Laura Ingalls Wilder,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475195170i/8337._SX50_.jpg
No Country for Old Men,Cormac McCarthy,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443231179i/12497._SY75_.jpg
The Merchant of Venice,William Shakespeare,3.8,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327871054i/24128._SY75_.jpg
Cyrano de Bergerac,Edmond Rostand,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920459i/15638._SY75_.jpg
"The Bad Beginning (A Series of Unfortunate Events, #1)",Lemony Snicket,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436737029i/78411._SX50_.jpg
Hyperion (Hyperion Cantos #1),Dan Simmons,4.24,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405546838i/77566._SY75_.jpg
"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366227978i/7090447._SY75_.jpg
"Lover Eternal (Black Dagger Brotherhood, #2)",J.R. Ward,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300845974i/35729._SY75_.jpg
Julius Caesar,William Shakespeare,3.68,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354574927i/13006._SX50_.jpg
The Westing Game,Ellen Raskin,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356850909i/902._SX50_.jpg
"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573508485i/17675462._SY75_.jpg
All the King's Men,Robert Penn Warren,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342193852i/5527._SY75_.jpg
Peace Like a River,Leif Enger,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436139976i/227571._SY75_.jpg
"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,4.57,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441230104i/18006496._SY75_.jpg
A Christmas Carol,Charles Dickens,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406512317i/5326._SY75_.jpg
"A Dog's Purpose (A Dog's Purpose, #1)",W. Bruce Cameron,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564936796i/7723542._SY75_.jpg
Mythology,Edith Hamilton,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305000423i/23522._SY75_.jpg
"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336139237i/65641._SX50_.jpg
"Poison Study (Study, #1)",Maria V. Snyder,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388519019i/60510._SY75_.jpg
One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn,3.95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574794164i/17125._SY75_.jpg
"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305545757i/77390._SY75_.jpg
The Art of War,Sun Tzu,3.97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453417993i/10534._SY75_.jpg
"The Secret (The Secret, #1)",Rhonda Byrne,3.67,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482865039i/52529._SX50_.jpg
We Need to Talk About Kevin,Lionel Shriver,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865017i/80660._SY75_.jpg
We Were Liars,E. Lockhart,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402749479i/16143347._SY75_.jpg
"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445540555i/27003._SY75_.jpg
"Left Behind (Left Behind, #1)",Tim LaHaye,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406505054i/27523._SY75_.jpg
Before I Fall,Lauren Oliver,3.91,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361044695i/6482837._SY75_.jpg
"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390886502i/7664041._SX50_.jpg
The Wasp Factory,Iain Banks,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434940562i/567678._SY75_.jpg
The Memory Keeper's Daughter,Kim Edwards,3.67,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552112312i/10441._SY75_.jpg
The Goldfinch,Donna Tartt,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378710146i/17333223._SY75_.jpg
"The Queen of the Damned (The Vampire Chronicles, #3)",Anne Rice,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327871992i/43758._SY75_.jpg
"Where She Went (If I Stay, #2)",Gayle Forman,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347810457i/8492825._SX50_.jpg
"The Talisman (The Talisman, #1)",Stephen King,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170530286i/59219._SX50_.jpg
"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308814880i/121749._SY75_.jpg
Foucault's Pendulum,Umberto Eco,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396645125i/17841._SY75_.jpg
A Monster Calls,Patrick Ness,4.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430763000i/25480342._SY75_.jpg
"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,4.44,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298415523i/15241._SY75_.jpg
انتحار فاشل,أحمد جمال الدين رمضان,4.48,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465754541i/30528535._SX50_.jpg
"Shadowfever (Fever, #5)",Karen Marie Moning,4.41,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439940228i/7304203._SY75_.jpg
Seabiscuit: An American Legend,Laura Hillenbrand,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171644213i/110737._SY75_.jpg
"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534503008i/20758104._SY75_.jpg
"Gone (Gone, #1)",Michael  Grant,3.86,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357796831i/2536134._SY75_.jpg
The History of Love,Nicole Krauss,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327911009i/3867._SY75_.jpg
The Zombie Room,R.D. Ronald,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460547041i/29908754._SY75_.jpg
Native Son,Richard Wright,3.99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440820866i/15622._SY75_.jpg
The Blind Assassin,Margaret Atwood,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451445426i/78433._SY75_.jpg
"Darkfever (Fever, #1)",Karen Marie Moning,4.1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392579949i/112750._SY75_.jpg
"The Scorch Trials (The Maze Runner, #2)",James Dashner,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388240248i/7631105._SY75_.jpg
I Am Legend and Other Stories,Richard Matheson,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317791583i/547094._SY75_.jpg
If on a Winter's Night a Traveler,Italo Calvino,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528312857i/374233._SY75_.jpg
"The Killer Angels (The Civil War Trilogy, #2)",Michael Shaara,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355371689i/682804._SX50_.jpg
"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335860740i/7869._SY75_.jpg
"Pretties (Uglies, #2)",Scott Westerfeld,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388314207i/24768._SX50_.jpg
A People's History of the United States,Howard Zinn,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494279423i/2767._SY75_.jpg
Possession,A.S. Byatt,3.89,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391124124i/41219._SY75_.jpg
Rosencrantz and Guildenstern Are Dead,Tom Stoppard,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338735611i/18545._SY75_.jpg
Matching Configurations: QUANTUM ROOTS III,Kyle Keyes,4.39,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554472896i/44790978._SX50_.jpg
A Wizard of Earthsea,Ursula K. Le Guin,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353424536i/13642._SY75_.jpg
"Oedipus Rex  (The Theban Plays, #1)",Sophocles,3.7,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388182316i/1554._SY75_.jpg
"Alanna: The First Adventure (Song of the Lioness, #1)",Tamora Pierce,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388206270i/13831._SY75_.jpg
House of Sand and Fog,Andre Dubus III,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348794554i/7944648._SY75_.jpg
John Adams,David McCullough,4.06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478144278i/2203._SX50_.jpg
"Champion (Legend, #3)",Marie Lu,4.35,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382652310i/14290364._SY75_.jpg
Brainwalker,Robyn Mundell,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465002076i/30346601._SX50_.jpg
Sense and Sensibility,Jane Austen,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397245675i/14935._SY75_.jpg
The Haunting of Hill House,Shirley Jackson,3.84,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327871336i/89717._SY75_.jpg
"Lover Unbound (Black Dagger Brotherhood, #5)",J.R. Ward,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351276662i/304027._SY75_.jpg
"One for the Money (Stephanie Plum, #1)",Janet Evanovich,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316730230i/6853._SY75_.jpg
The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327909237i/99300._SY75_.jpg
"Tempted (House of Night, #6)",P.C. Cast,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408633041i/6262365._SY75_.jpg
"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470056982i/13206760._SY75_.jpg
A Brief History of Time,Stephen Hawking,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333578746i/3869._SX50_.jpg
Gravity's Rainbow,Thomas Pynchon,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414969925i/415._SY75_.jpg
Night  (The Night Trilogy #1),Elie Wiesel,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575073611i/1617._SY75_.jpg
"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464570795i/77197._SY75_.jpg
The Night Before Christmas,Clement C. Moore,4.37,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388370094i/196970._SX50_.jpg
العصبي,أحمد جمال الدين رمضان,4.5,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465754782i/30528544._SX50_.jpg
1Q84,Haruki Murakami,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483103331i/10357575._SX50_.jpg
The Left Hand of Darkness (Hainish Cycle #4),Ursula K. Le Guin,4.07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488213612i/18423._SY75_.jpg
The Magus,John Fowles,4.05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441323311i/16286._SY75_.jpg
"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,4.01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494109986i/46756._SY75_.jpg
"A Breath of Snow and Ashes (Outlander, #6)",Diana Gabaldon,4.44,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197203i/10965._SY75_.jpg
"Night Watch (Discworld, #29; City Watch, #6)",Terry Pratchett,4.49,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320518310i/47989._SY75_.jpg
Prodigal Summer,Barbara Kingsolver,4.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426308771i/14249._SY75_.jpg
"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334491180i/852470._SX50_.jpg
"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,4.76,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507307927i/17332218._SY75_.jpg
"Inferno (Robert Langdon, #4)",Dan Brown,3.85,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534070896i/17212231._SY75_.jpg
A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327714834i/4953._SY75_.jpg
Corelli's Mandolin,Louis de Bernières,3.98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479680795i/3388._SY75_.jpg
Papillon,Henri Charrière,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865561i/6882._SY75_.jpg
Jitterbug Perfume,Tom Robbins,4.25,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388607752i/8682._SY75_.jpg
Message in a Bottle,Nicholas Sparks,3.96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1163789140i/3478._SY75_.jpg
The Book of Mormon: Another Testament of Jesus Christ,Anonymous,4.36,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327389004i/323355._SX50_.jpg
Veronika Decides to Die,Paulo Coelho,3.71,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348139939i/1431._SY75_.jpg
"Love Story (Love Story, #1)",Erich Segal,3.62,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388812297i/73968._SY75_.jpg
The Power of Myth,Joseph Campbell,4.29,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878742i/35519._SY75_.jpg
Grimm's Fairy Tales,Jacob Grimm,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386705031i/19351490._SX50_.jpg
"The Fiery Cross (Outlander, #5)",Diana Gabaldon,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407366842i/10967._SY75_.jpg
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,3.78,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459953654i/7061._SY75_.jpg
"Confessions of a Shopaholic (Shopaholic, #1)",Sophie Kinsella,3.64,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546503932i/9416._SX50_.jpg
"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,4.3,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458646334i/29588376._SY75_.jpg
From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327784751i/3980._SY75_.jpg
"Glass Houses (The Morganville Vampires, #1)",Rachel Caine,3.92,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428057864i/27266._SY75_.jpg
Howl and Other Poems,Allen Ginsberg,4.13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327870926i/6295._SX50_.jpg
The Sirens of Titan,Kurt Vonnegut Jr.,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419363185i/4982._SY75_.jpg
I'll Give You the Sun,Jandy Nelson,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451382614i/20820994._SY75_.jpg
"Cress (The Lunar Chronicles, #3)",Marissa Meyer,4.44,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057005i/13206828._SY75_.jpg
